vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,owner_id,price_id,Engine_ID,License_ID
262,Trailer,623,2016,ELITE 8X4,Silver,2/4/2022,114,Owner262,price_262,Engine_262,License_262
263,Trailer,623,2016,UTILITY,Silver,3/22/2022,102,Owner263,price_263,Engine_263,License_263
264,Trailer - Heavy,623,2016,GT TRAILER,Silver,10/29/2021,114,Owner264,price_264,Engine_264,License_264
265,Caravan,630,2016,AN,White,3/28/2022,103,Owner265,price_265,Engine_265,License_265
266,Trailer,616,2016,8X5 SINGLE,Silver,3/23/2022,102,Owner266,price_266,Engine_266,License_266
267,Trailer,549,2016,HOME BUILD,Silver,12/7/2021,114,Owner267,price_267,Engine_267,License_267
268,Trailer,549,2004,TRAILER,Blue,3/20/2022,114,Owner268,price_268,Engine_268,License_268
269,Trailer,623,2016,COMPASS C85,Silver,12/11/2021,103,Owner269,price_269,Engine_269,License_269
270,Trailer - Heavy,514,2016,TRAILER,Silver,12/7/2021,102,Owner270,price_270,Engine_270,License_270
271,Trailer,514,2016,TRAILER,Silver,1/14/2022,114,Owner271,price_271,Engine_271,License_271
272,Trailer - Heavy,623,2016,GT TRAILER,Silver,10/29/2021,102,Owner272,price_272,Engine_272,License_272
273,Trailer,549,1960,TRAILER,White,1/1/2022,114,Owner273,price_273,Engine_273,License_273
274,Trailer - Heavy,623,2013,MAINLINE TANKER,Grey,11/8/2021,102,Owner274,price_274,Engine_274,License_274
275,Trailer - Heavy,527,2016,TBS,Grey,10/12/2021,102,Owner275,price_275,Engine_275,License_275
276,Trailer,623,2016,GOUGH ENGINEERING,Silver,3/25/2022,103,Owner276,price_276,Engine_276,License_276
277,Trailer - Heavy,514,2016,TRAILER,Silver,11/8/2021,102,Owner277,price_277,Engine_277,License_277
278,Trailer,623,2016,COMPASS KH85T,Silver,2/23/2022,102,Owner278,price_278,Engine_278,License_278
279,Trailer,514,2016,AK,Grey,12/1/2021,102,Owner279,price_279,Engine_279,License_279
280,Trailer,623,2016,ELITE 8X4,Silver,1/30/2022,114,Owner280,price_280,Engine_280,License_280
281,Saloon,576,1993,LANTIS,Blue,2/14/2022,103,Owner281,price_281,Engine_281,License_281
282,Trailer,623,2016,TUFF,Silver,11/1/2021,102,Owner282,price_282,Engine_282,License_282
283,Trailer - Heavy,514,2016,TRAILER,Silver,11/15/2021,102,Owner283,price_283,Engine_283,License_283
284,Trailer - Heavy,514,2016,OTHER COMMERCIAL TRA,Silver,3/8/2022,104,Owner284,price_284,Engine_284,License_284
285,Trailer - Heavy,514,2016,OTHER COMMERCIAL TRA,Silver,1/17/2022,103,Owner285,price_285,Engine_285,License_285
286,Boat Trailer,623,2016,AAA375 AAKRON,Silver,1/29/2022,102,Owner286,price_286,Engine_286,License_286
287,Caravan,519,2007,LUNA DELTA,White,3/24/2022,109,Owner287,price_287,Engine_287,License_287
288,Trailer,623,2016,VULCAN,Silver,10/31/2021,102,Owner288,price_288,Engine_288,License_288
289,Trailer,623,2016,TUFF,Silver,10/28/2021,104,Owner289,price_289,Engine_289,License_289
290,Boat Trailer,527,2016,RC,Grey,10/22/2021,114,Owner290,price_290,Engine_290,License_290
291,Trailer - Heavy,623,2010,FLATDECK,Blue,11/8/2021,114,Owner291,price_291,Engine_291,License_291
292,Trailer,514,2016,TRAILER 8X4,Silver,11/25/2021,102,Owner292,price_292,Engine_292,License_292
293,Roadbike,611,2005,GSX 750,Blue,3/26/2022,102,Owner293,price_293,Engine_293,License_293
294,Trailer,514,2019,AK,Silver,2/16/2022,114,Owner294,price_294,Engine_294,License_294
295,Boat Trailer,635,1998,JII,Silver,1/5/2022,104,Owner295,price_295,Engine_295,License_295
296,Boat Trailer,623,2000,HOSKING,Silver,12/26/2021,102,Owner296,price_296,Engine_296,License_296
297,Boat Trailer,623,2019,SPORTLINE 610 HT,Grey,3/30/2022,103,Owner297,price_297,Engine_297,License_297
298,Roadbike,505,1998,PEGASO,Red,4/5/2022,115,Owner298,price_298,Engine_298,License_298
299,Moped,636,2007,CV50 JOG,Blue,10/26/2021,102,Owner299,price_299,Engine_299,License_299
300,Trailer,623,2019,HANSA CHIPPER,Green,2/2/2022,103,Owner300,price_300,Engine_300,License_300
301,Roadbike,611,2007,GSX600F,Black,3/2/2022,101,Owner301,price_301,Engine_301,License_301
302,Trailer,562,2020,KEA MX4,Silver,12/2/2021,102,Owner302,price_302,Engine_302,License_302
303,Trailer,514,1985,SINGLE AXLE,Grey,2/5/2022,114,Owner303,price_303,Engine_303,License_303
304,Roadbike,611,2008,GSX,Orange,3/13/2022,102,Owner304,price_304,Engine_304,License_304
305,Boat Trailer,623,2020,AFC JETSKI,Silver,11/15/2021,109,Owner305,price_305,Engine_305,License_305
306,Trailer,535,1977,RSKF1F27.9,Red,11/4/2021,102,Owner306,price_306,Engine_306,License_306
307,Boat Trailer,623,2020,ASD JETSKI,Silver,1/4/2022,102,Owner307,price_307,Engine_307,License_307
308,Caravan,508,2009,PEGEANT S7 LOIRE,White,12/19/2021,102,Owner308,price_308,Engine_308,License_308
309,Boat Trailer,623,2020,JETSKI,Grey,4/2/2022,101,Owner309,price_309,Engine_309,License_309
310,Roadbike,561,1986,ZL 900,Red,11/30/2021,101,Owner310,price_310,Engine_310,License_310
311,Boat Trailer,623,2020,JETSKI,Silver,3/30/2022,103,Owner311,price_311,Engine_311,License_311
312,Trailer,623,2020,BRI-INN,Silver,3/7/2022,114,Owner312,price_312,Engine_312,License_312
313,Trailer,549,1989,LOCAL,Grey,3/22/2022,103,Owner313,price_313,Engine_313,License_313
314,Boat Trailer,623,2019,JEYSKI ACTION LAB,Grey,1/20/2022,102,Owner314,price_314,Engine_314,License_314
315,Boat Trailer,527,2020,AUCKLAND,Silver,10/8/2021,102,Owner315,price_315,Engine_315,License_315
316,Roadbike,554,2006,GV,Red,3/1/2022,105,Owner316,price_316,Engine_316,License_316
317,Boat Trailer,623,2020,HOMEMADE,Grey,1/10/2022,103,Owner317,price_317,Engine_317,License_317
318,Trailer - Heavy,514,2016,OTHER COMMERCIAL TRA,Silver,12/7/2021,102,Owner318,price_318,Engine_318,License_318
319,Caravan,519,1977,CHEVRON 1300,White,2/26/2022,104,Owner319,price_319,Engine_319,License_319
320,Trailer,623,1981,HOMEMADE,Grey,11/12/2021,106,Owner320,price_320,Engine_320,License_320
321,Trailer,623,2020,DOMESTIC,Silver,2/3/2022,102,Owner321,price_321,Engine_321,License_321
322,Trailer,623,2020,DOMESTIC TRAILER,Silver,11/1/2021,108,Owner322,price_322,Engine_322,License_322
323,Trailer,623,2020,ELITE 8X4,Silver,12/14/2021,114,Owner323,price_323,Engine_323,License_323
324,Trailer,623,2020,FUTURA,Grey,1/13/2022,102,Owner324,price_324,Engine_324,License_324
325,Boat Trailer,623,2020,DMW,Silver,11/21/2021,102,Owner325,price_325,Engine_325,License_325
326,Trailer,623,2020,TUFF,Silver,12/13/2021,108,Owner326,price_326,Engine_326,License_326
327,Caravan,526,2010,AN,White,11/30/2021,114,Owner327,price_327,Engine_327,License_327
328,Roadbike,611,2008,GN125H,Red,1/20/2022,111,Owner328,price_328,Engine_328,License_328
329,Trailer,623,1996,DOMESTIC TRAILER,Grey,1/16/2022,105,Owner329,price_329,Engine_329,License_329
330,Trailer,562,2020,K85S,Silver,4/2/2022,104,Owner330,price_330,Engine_330,License_330
331,Roadbike,611,2005,GS,Black,3/6/2022,102,Owner331,price_331,Engine_331,License_331
332,Trailer,623,2012,DOMESTIC TRAILER,Silver,10/19/2021,107,Owner332,price_332,Engine_332,License_332
333,Trailer,623,2020,AK,Grey,10/10/2021,111,Owner333,price_333,Engine_333,License_333
334,Trailer,595,2012,11X5,Silver,12/20/2021,114,Owner334,price_334,Engine_334,License_334
335,Trailer,623,2016,DOMESTIC,Silver,3/30/2022,102,Owner335,price_335,Engine_335,License_335
336,Trailer,538,2016,BRENT SMITH TRAILERS,Silver,4/5/2022,109,Owner336,price_336,Engine_336,License_336
337,Trailer,616,2016,AK,Silver,10/19/2021,104,Owner337,price_337,Engine_337,License_337
338,Trailer,514,2016,AK,Silver,11/8/2021,114,Owner338,price_338,Engine_338,License_338
339,Trailer,549,2016,TRAILERWAY,Silver,3/10/2022,102,Owner339,price_339,Engine_339,License_339
340,Boat Trailer,597,2016,TRAILER,Silver,12/14/2021,102,Owner340,price_340,Engine_340,License_340
341,Light Van,619,2001,REGIUS,White,10/29/2021,102,Owner341,price_341,Engine_341,License_341
342,Trailer,514,2016,9X4 6 TANDEM,Silver,3/17/2022,109,Owner342,price_342,Engine_342,License_342
343,Trailer - Heavy,623,2016,GT,Silver,2/1/2022,102,Owner343,price_343,Engine_343,License_343
344,Trailer - Heavy,623,2016,GT TRAILER,Silver,3/7/2022,104,Owner344,price_344,Engine_344,License_344
345,Trailer,623,2016,DOMESTIC,Green,1/9/2022,101,Owner345,price_345,Engine_345,License_345
346,Trailer,623,2007,HOMEMADE,Black,10/7/2021,103,Owner346,price_346,Engine_346,License_346
347,Trailer,623,2016,DOMESTIC TRAILER,Silver,3/14/2022,114,Owner347,price_347,Engine_347,License_347
348,Caravan,519,2005,BESSACARR CAMEO 625,White,10/31/2021,102,Owner348,price_348,Engine_348,License_348
349,Trailer,623,2016,TRAILER PRO,Silver,4/5/2022,114,Owner349,price_349,Engine_349,License_349
350,Trailer,623,2016,AK,Silver,4/2/2022,114,Owner350,price_350,Engine_350,License_350
351,Trailer,514,2016,8X4 TANDEM,Silver,3/31/2022,114,Owner351,price_351,Engine_351,License_351
352,Caravan,612,2002,BARNWELL ARCHWAY,White,12/25/2021,106,Owner352,price_352,Engine_352,License_352
353,Trailer,623,2016,HOMEMADE,Black,3/4/2022,109,Owner353,price_353,Engine_353,License_353
354,Trailer,616,2016,CAR CARRIER,Silver,11/3/2021,104,Owner354,price_354,Engine_354,License_354
355,Trailer,623,1970,LOCAL,Grey,12/29/2021,114,Owner355,price_355,Engine_355,License_355
356,Trailer,623,2020,TRAYLA,Silver,2/17/2022,108,Owner356,price_356,Engine_356,License_356
357,Trailer,623,2020,COMPASS-FPT104,Silver,12/17/2021,103,Owner357,price_357,Engine_357,License_357
358,Trailer,623,2020,GIBBONS,Silver,3/2/2022,103,Owner358,price_358,Engine_358,License_358
359,Trailer,623,2020,HOMEBUILT,Black,3/3/2022,102,Owner359,price_359,Engine_359,License_359
360,Trailer - Heavy,623,2020,P.S.,Grey,1/7/2022,107,Owner360,price_360,Engine_360,License_360
361,Roadbike,611,2009,GSX650F,Blue,1/19/2022,103,Owner361,price_361,Engine_361,License_361
362,Trailer,623,1998,FOXENG 1000,Blue,10/25/2021,109,Owner362,price_362,Engine_362,License_362
363,Trailer,623,2020,DOMESTIC,Grey,2/27/2022,102,Owner363,price_363,Engine_363,License_363
364,Trailer,623,2020,TANDEM,Black,3/24/2022,104,Owner364,price_364,Engine_364,License_364
365,Moped,611,2007,AZ50 UDK6,Black,3/15/2022,102,Owner365,price_365,Engine_365,License_365
366,Trailer,623,2020,COOPER,Black,10/19/2021,114,Owner366,price_366,Engine_366,License_366
367,Trailer,616,2020,DOMESTIC TRAILER,Silver,3/28/2022,105,Owner367,price_367,Engine_367,License_367
368,Roadbike,545,2006,SOFTAIL,Black,3/9/2022,102,Owner368,price_368,Engine_368,License_368
369,Boat Trailer,549,2020,BOX TRAILER,Silver,2/3/2022,101,Owner369,price_369,Engine_369,License_369
370,Caravan,519,1980,ZEPHYR,White,1/28/2022,116,Owner370,price_370,Engine_370,License_370
371,Trailer,623,2020,ROADCHEF,Silver,3/8/2022,103,Owner371,price_371,Engine_371,License_371
372,Trailer,623,2020,TUFF,Silver,10/18/2021,102,Owner372,price_372,Engine_372,License_372
373,Roadbike,611,2003,SV1000S,Blue,12/14/2021,102,Owner373,price_373,Engine_373,License_373
374,Roadbike,550,1999,CBR,Red,1/4/2022,102,Owner374,price_374,Engine_374,License_374
375,Boat Trailer,623,1996,GIBBONS,Grey,3/30/2022,101,Owner375,price_375,Engine_375,License_375
376,Trailer,623,2020,DOMESTIC,Grey,12/13/2021,102,Owner376,price_376,Engine_376,License_376
377,Trailer,549,2020,TRAILER,Black,10/16/2021,115,Owner377,price_377,Engine_377,License_377
378,Roadbike,611,2008,GSX750F,Black,3/14/2022,102,Owner378,price_378,Engine_378,License_378
379,Roadbike,611,2009,GSX,Blue,12/31/2021,114,Owner379,price_379,Engine_379,License_379
380,Trailer,623,2020,BOAT,Silver,11/26/2021,102,Owner380,price_380,Engine_380,License_380
381,Trailer,549,1998,DOMESTIC TRAILER,Grey,1/12/2022,102,Owner381,price_381,Engine_381,License_381
382,Trailer,623,1974,PRATTLEY,Grey,3/26/2022,114,Owner382,price_382,Engine_382,License_382
383,Boat Trailer,623,2020,BOAT,Silver,1/13/2022,102,Owner383,price_383,Engine_383,License_383
384,Trailer,623,2020,JOB MATE 7 X 4,Silver,1/1/2022,105,Owner384,price_384,Engine_384,License_384
385,Trailer,623,2020,TANDEM,Grey,1/9/2022,114,Owner385,price_385,Engine_385,License_385
386,Trailer,506,2020,XAS48XD ROAD COMPRES,Yellow,1/6/2022,114,Owner386,price_386,Engine_386,License_386
387,Moped,550,2005,NVS50,Black,12/17/2021,114,Owner387,price_387,Engine_387,License_387
388,Roadbike,545,2006,XL,Black,1/13/2022,102,Owner388,price_388,Engine_388,License_388
389,Trailer,549,2020,TRAILER,Silver,3/24/2022,106,Owner389,price_389,Engine_389,License_389
390,Trailer,623,1980,HOMEMADE,Grey,2/22/2022,108,Owner390,price_390,Engine_390,License_390
391,Boat Trailer,623,2000,MUDGWAY,Silver,3/18/2022,115,Owner391,price_391,Engine_391,License_391
392,Trailer - Heavy,623,2020,TPM,White,11/13/2021,114,Owner392,price_392,Engine_392,License_392
393,Trailer,623,2020,PRO AUTO,Silver,3/7/2022,114,Owner393,price_393,Engine_393,License_393
394,Roadbike,611,2007,UZ,Blue,1/14/2022,102,Owner394,price_394,Engine_394,License_394
395,Roadbike,554,2007,GT,Yellow,10/9/2021,106,Owner395,price_395,Engine_395,License_395
396,Moped,611,2009,UZ50,Orange,3/10/2022,102,Owner396,price_396,Engine_396,License_396
397,Trailer,623,2016,FOXENG 850,Silver,2/3/2022,104,Owner397,price_397,Engine_397,License_397
398,Trailer,623,2016,AK,Silver,11/14/2021,115,Owner398,price_398,Engine_398,License_398
399,Trailer,623,2016,ROAD CHIEF TR74CS/1,Silver,12/19/2021,109,Owner399,price_399,Engine_399,License_399
400,Boat Trailer,623,1975,REID,Grey,11/6/2021,111,Owner400,price_400,Engine_400,License_400
401,Trailer,623,2011,TANDEM,Silver,12/21/2021,101,Owner401,price_401,Engine_401,License_401
402,Trailer,538,2017,BRENT SMITH TRAILERS,Silver,3/18/2022,102,Owner402,price_402,Engine_402,License_402
403,Trailer,623,2017,CAR,Black,3/16/2022,115,Owner403,price_403,Engine_403,License_403
404,Trailer - Heavy,623,1960,LOCAL,Grey,1/21/2022,114,Owner404,price_404,Engine_404,License_404
405,Trailer,623,2017,TRAILER PRO,Silver,2/14/2022,102,Owner405,price_405,Engine_405,License_405
406,Trailer,538,2017,TRAILUX TRAILER,Silver,12/6/2021,109,Owner406,price_406,Engine_406,License_406
407,Trailer,616,2017,TANDEM,Silver,12/21/2021,109,Owner407,price_407,Engine_407,License_407
408,Trailer,623,2017,HAULER 7X4 TIPPING,Silver,12/5/2021,107,Owner408,price_408,Engine_408,License_408
409,Boat Trailer,623,2017,RB,Silver,1/27/2022,106,Owner409,price_409,Engine_409,License_409
410,Trailer - Heavy,623,2017,EXCAVATOR TRAILER,Silver,12/31/2021,102,Owner410,price_410,Engine_410,License_410
411,Trailer,623,2017,FOOD CART,Silver,12/13/2021,111,Owner411,price_411,Engine_411,License_411
412,Trailer,623,2017,VULCAN,Silver,11/18/2021,102,Owner412,price_412,Engine_412,License_412
413,Trailer,549,2017,TRAILER,Black,1/14/2022,104,Owner413,price_413,Engine_413,License_413
414,Caravan,519,2002,COMPASS OMEGA 534,White,11/1/2021,101,Owner414,price_414,Engine_414,License_414
415,Trailer - Heavy,623,2017,GT TRAILER,Silver,2/23/2022,102,Owner415,price_415,Engine_415,License_415
416,Trailer,623,2017,ELITE 7X4,Silver,2/22/2022,114,Owner416,price_416,Engine_416,License_416
417,Boat Trailer,623,2002,VOYAGER A16M,Silver,1/8/2022,104,Owner417,price_417,Engine_417,License_417
418,Trailer,623,2020,TUFF,Silver,1/25/2022,108,Owner418,price_418,Engine_418,License_418
419,Trailer,514,2020,AK,Silver,10/14/2021,114,Owner419,price_419,Engine_419,License_419
420,Trailer - Heavy,549,1987,HOMEMADE,Green,1/16/2022,114,Owner420,price_420,Engine_420,License_420
421,Boat Trailer,623,2020,WAVERUNNER,Silver,2/13/2022,114,Owner421,price_421,Engine_421,License_421
422,Trailer,623,2020,TUFF,Silver,12/31/2021,109,Owner422,price_422,Engine_422,License_422
423,Trailer,623,2020,TUFF,Silver,10/27/2021,104,Owner423,price_423,Engine_423,License_423
424,Trailer,623,2020,TRAYLA,Silver,3/28/2022,103,Owner424,price_424,Engine_424,License_424
425,Trailer,562,2020,KC95,Silver,10/21/2021,103,Owner425,price_425,Engine_425,License_425
426,Caravan,519,2009,LUNAR,White,3/24/2022,114,Owner426,price_426,Engine_426,License_426
427,Saloon,512,2014,730I,White,3/24/2022,102,Owner427,price_427,Engine_427,License_427
428,Boat Trailer,623,1980,BOAT TRAILER,Grey,11/9/2021,104,Owner428,price_428,Engine_428,License_428
429,Caravan,519,2010,SWIFT CHALLENGER 570,White,12/28/2021,114,Owner429,price_429,Engine_429,License_429
430,Trailer,623,1979,OLEARY,Yellow,3/17/2022,109,Owner430,price_430,Engine_430,License_430
431,Caravan,609,2005,ECCLES,White,11/9/2021,102,Owner431,price_431,Engine_431,License_431
432,Roadbike,636,2004,FZS,Silver,2/19/2022,114,Owner432,price_432,Engine_432,License_432
433,Trailer,623,1981,DOMESTIC TRAILER,Yellow,4/1/2022,102,Owner433,price_433,Engine_433,License_433
434,Roadbike,631,2007,8-BALL,Black,3/31/2022,111,Owner434,price_434,Engine_434,License_434
435,Moped,585,2008,FACTORY BUILT,Gold,11/25/2021,109,Owner435,price_435,Engine_435,License_435
436,Trailer,514,1999,AK,Silver,2/21/2022,114,Owner436,price_436,Engine_436,License_436
437,Trailer,623,1967,LOCAL,Red,1/11/2022,103,Owner437,price_437,Engine_437,License_437
438,Trailer,624,2020,ELITE 8X4,Silver,10/24/2021,111,Owner438,price_438,Engine_438,License_438
439,Trailer,623,2020,DOMESTIC TRAILER,Silver,10/14/2021,104,Owner439,price_439,Engine_439,License_439
440,Trailer,623,2020,D-MAX FLATDECK,Silver,1/29/2022,109,Owner440,price_440,Engine_440,License_440
441,Roadbike,550,2003,MAGNA,Silver,3/10/2022,102,Owner441,price_441,Engine_441,License_441
442,Trailer,562,2000,KC846,Silver,3/25/2022,103,Owner442,price_442,Engine_442,License_442
443,Trailer,623,1972,LOCAL,Blue,12/7/2021,108,Owner443,price_443,Engine_443,License_443
444,Trailer,549,1992,TANDEM TRAILER,White,2/8/2022,114,Owner444,price_444,Engine_444,License_444
445,Trailer,623,2020,HOMEBUILT,Silver,11/25/2021,101,Owner445,price_445,Engine_445,License_445
446,Trailer,623,2020,ELITE,Silver,3/9/2022,114,Owner446,price_446,Engine_446,License_446
447,Roadbike,594,1997,VESPA,Grey,3/10/2022,102,Owner447,price_447,Engine_447,License_447
448,Boat Trailer,623,2020,CRUISER,Silver,12/15/2021,102,Owner448,price_448,Engine_448,License_448
449,Trailer,572,2020,TRAILER,Silver,11/30/2021,114,Owner449,price_449,Engine_449,License_449
450,Trailer,623,1982,CUSTOMS BUIL,Orange,1/28/2022,101,Owner450,price_450,Engine_450,License_450
451,Trailer,514,2020,AK,Silver,12/6/2021,115,Owner451,price_451,Engine_451,License_451
452,Trailer,514,2015,8X4 TANDEM,Silver,11/27/2021,114,Owner452,price_452,Engine_452,License_452
453,Roadbike,611,2004,SJ125,Red,3/19/2022,114,Owner453,price_453,Engine_453,License_453
454,Moped,636,1999,JOG,Black,3/28/2022,107,Owner454,price_454,Engine_454,License_454
455,Trailer - Heavy,623,1998,GT PRODUCTS,Grey,11/15/2021,102,Owner455,price_455,Engine_455,License_455
456,Caravan,519,1977,CI MUNRO,White,3/21/2022,102,Owner456,price_456,Engine_456,License_456
457,Trailer,623,2020,TRAYLA,Silver,11/25/2021,104,Owner457,price_457,Engine_457,License_457
458,Boat Trailer,623,2020,ASD JET SKI,Silver,12/11/2021,104,Owner458,price_458,Engine_458,License_458
459,Roadbike,636,2001,XV250SL,Red,11/15/2021,102,Owner459,price_459,Engine_459,License_459
460,Trailer,623,1999,LIGHT,Silver,3/31/2022,104,Owner460,price_460,Engine_460,License_460
461,Boat Trailer,623,2020,MAKZ,Silver,1/18/2022,109,Owner461,price_461,Engine_461,License_461
462,Trailer,623,2020,ENSOL TANKER,Silver,3/3/2022,109,Owner462,price_462,Engine_462,License_462
463,Trailer,623,2021,HOMEMADE,Silver,11/15/2021,115,Owner463,price_463,Engine_463,License_463
464,Trailer,549,2021,TRAILER,Black,10/11/2021,101,Owner464,price_464,Engine_464,License_464
465,Trailer,623,2019,DOMESTIC,Grey,2/23/2022,103,Owner465,price_465,Engine_465,License_465
466,Roadbike,505,2008,SXV,Black,10/30/2021,114,Owner466,price_466,Engine_466,License_466
467,Roadbike,550,2009,CB,Silver,2/6/2022,114,Owner467,price_467,Engine_467,License_467
468,Trailer - Heavy,558,2017,STARCRAFT,White,1/4/2022,102,Owner468,price_468,Engine_468,License_468
469,Trailer,623,2017,BES1500,Silver,12/23/2021,102,Owner469,price_469,Engine_469,License_469
470,Trailer,623,2017,PL27084 ACCESS,Silver,11/11/2021,102,Owner470,price_470,Engine_470,License_470
471,Trailer,514,2017,TRAILER 8X4,Silver,1/18/2022,103,Owner471,price_471,Engine_471,License_471
472,Trailer,623,2017,TRANSPORT MGE,Silver,2/28/2022,103,Owner472,price_472,Engine_472,License_472
473,Trailer,623,2017,TUI,Silver,12/31/2021,107,Owner473,price_473,Engine_473,License_473
474,Trailer,514,2017,AK,Silver,4/5/2022,115,Owner474,price_474,Engine_474,License_474
475,Trailer,549,1976,TRAILER,White,11/21/2021,104,Owner475,price_475,Engine_475,License_475
476,Trailer,623,2017,VULCAN C8X5T,Silver,10/17/2021,102,Owner476,price_476,Engine_476,License_476
477,Trailer,623,2017,TOP GEAR,Black,10/27/2021,102,Owner477,price_477,Engine_477,License_477
478,Trailer,562,2017,K844T,Silver,1/28/2022,114,Owner478,price_478,Engine_478,License_478
