License_ID,State,Latitude
License_1489,Manawatu Wanganui (6),-589.4633178710938
License_149,Taranaki (1),-93.68977355957031
License_1490,Marlborough (1),-589.833251953125
License_1491,Nelson (1),-590.2032470703125
License_1492,Northland (1),-590.5732421875
License_1493,Otago (3),-590.9432373046875
License_1494,Southland (1),-591.3131713867188
License_1495,Taranaki (1),-591.6831665039062
License_1496,Auckland (7),-592.0531616210938
License_1497,Bay Of Plenty (2),-592.4231567382812
License_1498,Auckland (7),-592.7930908203125
License_1499,Bay Of Plenty (2),-593.1630859375
License_150,Auckland (7),-94.05975341796875
License_1500,Canterbury (4),-593.5330810546875
License_1501,Gisborne (3),-593.903076171875
License_1502,Manawatu Wanganui (6),-594.2730102539062
License_1503,Marlborough (1),-594.6430053710938
License_1504,Nelson (1),-595.0130004882812
License_1505,Northland (1),-595.3829956054688
License_1506,Otago (3),-595.7529296875
License_1507,Southland (1),-596.1229248046875
License_1508,Taranaki (1),-596.492919921875
License_1509,Auckland (7),-596.8629150390625
License_151,Bay Of Plenty (2),-94.42973327636719
License_1510,Bay Of Plenty (2),-597.2328491210938
License_1511,Auckland (7),-597.6028442382812
License_1512,Bay Of Plenty (2),-597.9728393554688
License_1513,Canterbury (4),-598.3428344726562
License_1514,Gisborne (3),-598.7127685546875
License_1515,Manawatu Wanganui (6),-599.082763671875
License_1516,Marlborough (1),-599.4527587890625
License_1517,Nelson (1),-599.82275390625
License_1518,Northland (1),-600.1926879882812
License_1519,Auckland (7),-600.5626831054688
License_152,Auckland (7),-94.79971313476562
License_1520,Bay Of Plenty (2),-600.9326782226562
License_1521,Canterbury (4),-601.3026733398438
License_1522,Gisborne (3),-601.672607421875
License_1523,Manawatu Wanganui (6),-602.0426025390625
License_1524,Marlborough (1),-602.41259765625
License_1525,Nelson (1),-602.7825927734375
License_1526,Northland (1),-603.1525268554688
License_1527,Otago (3),-603.5225219726562
License_1528,Southland (1),-603.8925170898438
License_1529,Taranaki (1),-604.2625122070312
License_153,Bay Of Plenty (2),-95.16969299316406
License_1530,Auckland (7),-604.6325073242188
License_1531,Bay Of Plenty (2),-605.00244140625
License_1532,Auckland (7),-605.3724365234375
License_1533,Bay Of Plenty (2),-605.742431640625
License_1534,Canterbury (4),-606.1124267578125
License_1535,Gisborne (3),-606.4823608398438
License_1536,Manawatu Wanganui (6),-606.8523559570312
License_1537,Marlborough (1),-607.2223510742188
License_1538,Nelson (1),-607.5923461914062
License_1539,Northland (1),-607.9622802734375
License_154,Canterbury (4),-95.5396728515625
License_1540,Otago (3),-608.332275390625
License_1541,Southland (1),-608.7022705078125
License_1542,Taranaki (1),-609.072265625
License_1543,Auckland (7),-609.4421997070312
License_1544,Bay Of Plenty (2),-609.8121948242188
License_1545,Auckland (7),-610.1821899414062
License_1546,Bay Of Plenty (2),-610.5521850585938
License_1547,Canterbury (4),-610.922119140625
License_1548,Gisborne (3),-611.2921142578125
License_1549,Manawatu Wanganui (6),-611.662109375
License_155,Gisborne (3),-95.90965270996094
License_1550,Marlborough (1),-612.0321044921875
License_1551,Nelson (1),-612.4020385742188
License_1552,Northland (1),-612.7720336914062
License_1553,Otago (3),-613.1420288085938
License_1554,Southland (1),-613.5120239257812
License_1555,Taranaki (1),-613.8819580078125
License_1556,Auckland (7),-614.251953125
License_1557,Bay Of Plenty (2),-614.6219482421875
License_1558,Auckland (7),-614.991943359375
License_1559,Bay Of Plenty (2),-615.3618774414062
License_156,Manawatu Wanganui (6),-96.27963256835938
License_1560,Canterbury (4),-615.7318725585938
License_1561,Gisborne (3),-616.1018676757812
License_1562,Manawatu Wanganui (6),-616.4718627929688
License_1563,Marlborough (1),-616.841796875
License_1564,Nelson (1),-617.2117919921875
License_1565,Northland (1),-617.581787109375
License_1566,Otago (3),-617.9517822265625
License_1567,Southland (1),-618.32177734375
License_1568,Taranaki (1),-618.6917114257812
License_1569,Auckland (7),-619.0617065429688
License_157,Marlborough (1),-96.64961242675781
License_1570,Bay Of Plenty (2),-619.4317016601562
License_1571,Auckland (7),-619.8016967773438
License_1572,Bay Of Plenty (2),-620.171630859375
License_1573,Canterbury (4),-620.5416259765625
License_1574,Gisborne (3),-620.91162109375
License_1575,Manawatu Wanganui (6),-621.2816162109375
License_1576,Marlborough (1),-621.6515502929688
License_1577,Nelson (1),-622.0215454101562
License_1578,Northland (1),-622.3915405273438
License_1579,Otago (3),-622.7615356445312
License_158,Nelson (1),-97.01959228515625
License_1580,Southland (1),-623.1314697265625
License_1581,Taranaki (1),-623.50146484375
License_1582,Auckland (7),-623.8714599609375
License_1583,Bay Of Plenty (2),-624.241455078125
License_1584,Auckland (7),-624.6113891601562
License_1585,Bay Of Plenty (2),-624.9813842773438
License_1586,Canterbury (4),-625.3513793945312
License_1587,Gisborne (3),-625.7213745117188
License_1588,Manawatu Wanganui (6),-626.09130859375
License_1589,Marlborough (1),-626.4613037109375
License_159,Northland (1),-97.38957214355469
License_1590,Nelson (1),-626.831298828125
License_1591,Northland (1),-627.2012939453125
License_1592,Otago (3),-627.5712280273438
License_1593,Southland (1),-627.9412231445312
License_1594,Taranaki (1),-628.3112182617188
License_1595,Auckland (7),-628.6812133789062
License_1596,Bay Of Plenty (2),-629.0511474609375
License_1597,Auckland (7),-629.421142578125
License_1598,Bay Of Plenty (2),-629.7911376953125
License_1599,Canterbury (4),-630.1611328125
License_160,Otago (3),-97.75955200195312
License_1600,Gisborne (3),-630.5310668945312
License_1601,Manawatu Wanganui (6),-630.9010620117188
License_1602,Marlborough (1),-631.2710571289062
License_1603,Nelson (1),-631.6410522460938
License_1604,Northland (1),-632.010986328125
License_1605,Otago (3),-632.3809814453125
License_1606,Southland (1),-632.7509765625
License_1607,Taranaki (1),-633.1209716796875
License_1608,Auckland (7),-633.490966796875
License_1609,Bay Of Plenty (2),-633.8609008789062
License_161,Southland (1),-98.12953186035156
License_1610,Auckland (7),-634.2308959960938
License_1611,Bay Of Plenty (2),-634.6008911132812
License_1612,Canterbury (4),-634.9708862304688
License_1613,Gisborne (3),-635.3408203125
License_1614,Manawatu Wanganui (6),-635.7108154296875
License_1615,Marlborough (1),-636.080810546875
License_1616,Nelson (1),-636.4508056640625
License_1617,Northland (1),-636.8207397460938
License_1618,Otago (3),-637.1907348632812
License_1619,Southland (1),-637.5607299804688
License_162,Taranaki (1),-98.49951934814453
License_1620,Taranaki (1),-637.9307250976562
License_1621,Auckland (7),-638.3006591796875
License_1622,Bay Of Plenty (2),-638.670654296875
License_1623,Auckland (7),-639.0406494140625
License_1624,Bay Of Plenty (2),-639.41064453125
License_1625,Canterbury (4),-639.7805786132812
License_1626,Gisborne (3),-640.1505737304688
License_1627,Manawatu Wanganui (6),-640.5205688476562
License_1628,Marlborough (1),-640.8905639648438
License_1629,Nelson (1),-641.260498046875
License_163,Auckland (7),-98.86949920654297
License_1630,Northland (1),-641.6304931640625
License_1631,Otago (3),-642.00048828125
License_1632,Southland (1),-642.3704833984375
License_1633,Taranaki (1),-642.7404174804688
License_1634,Auckland (7),-643.1104125976562
License_1635,Bay Of Plenty (2),-643.4804077148438
License_1636,Auckland (7),-643.8504028320312
License_1637,Bay Of Plenty (2),-644.2203369140625
License_1638,Canterbury (4),-644.59033203125
License_1639,Gisborne (3),-644.9603271484375
License_164,Bay Of Plenty (2),-99.2394790649414
License_1640,Manawatu Wanganui (6),-645.330322265625
License_1641,Marlborough (1),-645.7002563476562
License_1642,Nelson (1),-646.0702514648438
License_1643,Northland (1),-646.4402465820312
License_1644,Otago (3),-646.8102416992188
License_1645,Southland (1),-647.18017578125
License_1646,Taranaki (1),-647.5501708984375
License_1647,Auckland (7),-647.920166015625
License_1648,Bay Of Plenty (2),-648.2901611328125
License_1649,Auckland (7),-648.66015625
License_165,Auckland (7),-99.60945892333984
License_1650,Bay Of Plenty (2),-649.0300903320312
License_1651,Canterbury (4),-649.4000854492188
License_1652,Gisborne (3),-649.7700805664062
License_1653,Manawatu Wanganui (6),-650.1400756835938
License_1654,Marlborough (1),-650.510009765625
License_1655,Nelson (1),-650.8800048828125
License_1656,Northland (1),-651.25
License_1657,Auckland (7),-651.6199951171875
License_1658,Bay Of Plenty (2),-651.9899291992188
License_1659,Canterbury (4),-652.3599243164062
License_166,Bay Of Plenty (2),-99.97943878173828
License_1660,Gisborne (3),-652.7299194335938
License_1661,Manawatu Wanganui (6),-653.0999145507812
License_1662,Marlborough (1),-653.4698486328125
License_1663,Nelson (1),-653.83984375
License_1664,Northland (1),-654.2098388671875
License_1665,Otago (3),-654.579833984375
License_1666,Southland (1),-654.9497680664062
License_1667,Taranaki (1),-655.3197631835938
License_1668,Auckland (7),-655.6897583007812
License_1669,Bay Of Plenty (2),-656.0597534179688
License_167,Canterbury (4),-100.34941864013672
License_1670,Auckland (7),-656.4296875
License_1671,Bay Of Plenty (2),-656.7996826171875
License_1672,Canterbury (4),-657.169677734375
License_1673,Gisborne (3),-657.5396728515625
License_1674,Manawatu Wanganui (6),-657.9096069335938
License_1675,Marlborough (1),-658.2796020507812
License_1676,Nelson (1),-658.6495971679688
License_1677,Northland (1),-659.0195922851562
License_1678,Otago (3),-659.3895263671875
License_1679,Southland (1),-659.759521484375
License_168,Gisborne (3),-100.71939849853516
License_1680,Taranaki (1),-660.1295166015625
License_1681,Auckland (7),-660.49951171875
License_1682,Bay Of Plenty (2),-660.8694458007812
License_1683,Auckland (7),-661.2394409179688
License_1684,Bay Of Plenty (2),-661.6094360351562
License_1685,Canterbury (4),-661.9794311523438
License_1686,Gisborne (3),-662.349365234375
License_1687,Manawatu Wanganui (6),-662.7193603515625
License_1688,Marlborough (1),-663.08935546875
License_1689,Nelson (1),-663.4593505859375
License_169,Manawatu Wanganui (6),-101.0893783569336
License_1690,Northland (1),-663.829345703125
License_1691,Otago (3),-664.1992797851562
License_1692,Southland (1),-664.5692749023438
License_1693,Taranaki (1),-664.9392700195312
License_1694,Auckland (7),-665.3092651367188
License_1695,Bay Of Plenty (2),-665.67919921875
License_1696,Auckland (7),-666.0491943359375
License_1697,Bay Of Plenty (2),-666.419189453125
License_1698,Canterbury (4),-666.7891845703125
License_1699,Gisborne (3),-667.1591186523438
License_170,Marlborough (1),-101.45935821533203
License_1700,Manawatu Wanganui (6),-667.5291137695312
License_1701,Marlborough (1),-667.8991088867188
License_1702,Nelson (1),-668.2691040039062
License_1703,Northland (1),-668.6390380859375
License_1704,Otago (3),-669.009033203125
License_1705,Southland (1),-669.3790283203125
License_1706,Taranaki (1),-669.7490234375
License_1707,Auckland (7),-670.1189575195312
License_1708,Bay Of Plenty (2),-670.4889526367188
License_1709,Auckland (7),-670.8589477539062
License_171,Nelson (1),-101.82933807373047
License_1710,Bay Of Plenty (2),-671.2289428710938
License_1711,Canterbury (4),-671.598876953125
License_1712,Gisborne (3),-671.9688720703125
License_1713,Manawatu Wanganui (6),-672.3388671875
License_1714,Marlborough (1),-672.7088623046875
License_1715,Nelson (1),-673.0787963867188
License_1716,Northland (1),-673.4487915039062
License_1717,Otago (3),-673.8187866210938
License_1718,Southland (1),-674.1887817382812
License_1719,Taranaki (1),-674.5587158203125
License_172,Northland (1),-102.1993179321289
License_1720,Auckland (7),-674.9287109375
License_1721,Bay Of Plenty (2),-675.2987060546875
License_1722,Auckland (7),-675.668701171875
License_1723,Bay Of Plenty (2),-676.0386352539062
License_1724,Canterbury (4),-676.4086303710938
License_1725,Gisborne (3),-676.7786254882812
License_1726,Manawatu Wanganui (6),-677.1486206054688
License_1727,Marlborough (1),-677.5185546875
License_1728,Nelson (1),-677.8885498046875
License_1729,Northland (1),-678.258544921875
License_173,Otago (3),-102.56929779052734
License_1730,Otago (3),-678.6285400390625
License_1731,Southland (1),-678.99853515625
License_1732,Taranaki (1),-679.3684692382812
License_1733,Auckland (7),-679.7384643554688
License_1734,Bay Of Plenty (2),-680.1084594726562
License_1735,Auckland (7),-680.4784545898438
License_1736,Bay Of Plenty (2),-680.848388671875
License_1737,Canterbury (4),-681.2183837890625
License_1738,Gisborne (3),-681.58837890625
License_1739,Manawatu Wanganui (6),-681.9583740234375
License_174,Southland (1),-102.93927764892578
License_1740,Marlborough (1),-682.3283081054688
License_1741,Nelson (1),-682.6983032226562
License_1742,Northland (1),-683.0682983398438
License_1743,Otago (3),-683.4382934570312
License_1744,Southland (1),-683.8082275390625
License_1745,Taranaki (1),-684.17822265625
License_1746,Auckland (7),-684.5482177734375
License_1747,Bay Of Plenty (2),-684.918212890625
License_1748,Auckland (7),-685.2881469726562
License_1749,Bay Of Plenty (2),-685.6581420898438
License_175,Taranaki (1),-103.30925750732422
License_1750,Canterbury (4),-686.0281372070312
License_1751,Gisborne (3),-686.3981323242188
License_1752,Manawatu Wanganui (6),-686.76806640625
License_1753,Marlborough (1),-687.1380615234375
License_1754,Nelson (1),-687.508056640625
License_1755,Northland (1),-687.8780517578125
License_1756,Otago (3),-688.2479858398438
License_1757,Southland (1),-688.6179809570312
License_1758,Taranaki (1),-688.9879760742188
License_1759,Auckland (7),-689.3579711914062
License_176,Auckland (7),-103.67923736572266
License_1760,Bay Of Plenty (2),-689.7279052734375
License_1761,Auckland (7),-690.097900390625
License_1762,Bay Of Plenty (2),-690.4678955078125
License_1763,Canterbury (4),-690.837890625
License_1764,Gisborne (3),-691.2078247070312
License_1765,Manawatu Wanganui (6),-691.5778198242188
License_1766,Marlborough (1),-691.9478149414062
License_1767,Nelson (1),-692.3178100585938
License_1768,Northland (1),-692.687744140625
License_1769,Otago (3),-693.0577392578125
License_177,Bay Of Plenty (2),-104.0492172241211
License_1770,Southland (1),-693.427734375
License_1771,Taranaki (1),-693.7977294921875
License_1772,Auckland (7),-694.167724609375
License_1773,Bay Of Plenty (2),-694.5376586914062
License_1774,Auckland (7),-694.9076538085938
License_1775,Bay Of Plenty (2),-695.2776489257812
License_1776,Canterbury (4),-695.6476440429688
License_1777,Gisborne (3),-696.017578125
License_1778,Manawatu Wanganui (6),-696.3875732421875
License_1779,Marlborough (1),-696.757568359375
License_178,Auckland (7),-104.41919708251953
License_1780,Nelson (1),-697.1275634765625
License_1781,Northland (1),-697.4974975585938
License_1782,Otago (3),-697.8674926757812
License_1783,Southland (1),-698.2374877929688
License_1784,Taranaki (1),-698.6074829101562
License_1785,Auckland (7),-698.9774169921875
License_1786,Bay Of Plenty (2),-699.347412109375
License_1787,Auckland (7),-699.7174072265625
License_1788,Bay Of Plenty (2),-700.08740234375
License_1789,Canterbury (4),-700.4573364257812
License_179,Bay Of Plenty (2),-104.78917694091797
License_1790,Gisborne (3),-700.8273315429688
License_1791,Manawatu Wanganui (6),-701.1973266601562
License_1792,Marlborough (1),-701.5673217773438
License_1793,Nelson (1),-701.937255859375
License_1794,Northland (1),-702.3072509765625
