vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,owner_id,price_id,Engine_ID,License_ID,Dim_01_id,Dim_02_id,Dim_03_id,Dim_04_id,Dim_05_id,Dim_06_id,Dim_07_id,Dim_08_id,Dim_09_id
110,Trailer,623,2019,TANDEM,Grey,2022-02-23,109,Owner110,price_110,Engine_110,License_110,Dim_01_110,Dim_02_110,Dim_03_110,Dim_04_110,Dim_05_110,Dim_06_110,Dim_07_110,Dim_08_110,Dim_09_110
111,Trailer,623,2022,COMPASS-D116K,Silver,2022-03-15,106,Owner111,price_111,Engine_111,License_111,Dim_01_111,Dim_02_111,Dim_03_111,Dim_04_111,Dim_05_111,Dim_06_111,Dim_07_111,Dim_08_111,Dim_09_111
112,Roadbike,545,2004,FXSTDI,Red,2022-01-16,102,Owner112,price_112,Engine_112,License_112,Dim_01_112,Dim_02_112,Dim_03_112,Dim_04_112,Dim_05_112,Dim_06_112,Dim_07_112,Dim_08_112,Dim_09_112
113,Trailer,623,1967,LOCAL,Grey,2021-10-19,114,Owner113,price_113,Engine_113,License_113,Dim_01_113,Dim_02_113,Dim_03_113,Dim_04_113,Dim_05_113,Dim_06_113,Dim_07_113,Dim_08_113,Dim_09_113
114,Caravan,519,2006,SWIFT CHARISMA 230,White,2022-02-27,102,Owner114,price_114,Engine_114,License_114,Dim_01_114,Dim_02_114,Dim_03_114,Dim_04_114,Dim_05_114,Dim_06_114,Dim_07_114,Dim_08_114,Dim_09_114
115,Trailer,623,2018,TANK,Silver,2022-03-29,114,Owner115,price_115,Engine_115,License_115,Dim_01_115,Dim_02_115,Dim_03_115,Dim_04_115,Dim_05_115,Dim_06_115,Dim_07_115,Dim_08_115,Dim_09_115
116,Tractor,575,2007,FERGUSSON,Red,2022-01-23,103,Owner116,price_116,Engine_116,License_116,Dim_01_116,Dim_02_116,Dim_03_116,Dim_04_116,Dim_05_116,Dim_06_116,Dim_07_116,Dim_08_116,Dim_09_116
117,Trailer,623,2022,BST85,Silver,2022-03-15,109,Owner117,price_117,Engine_117,License_117,Dim_01_117,Dim_02_117,Dim_03_117,Dim_04_117,Dim_05_117,Dim_06_117,Dim_07_117,Dim_08_117,Dim_09_117
118,Roadbike,611,2003,LS650P,Black,2021-12-03,101,Owner118,price_118,Engine_118,License_118,Dim_01_118,Dim_02_118,Dim_03_118,Dim_04_118,Dim_05_118,Dim_06_118,Dim_07_118,Dim_08_118,Dim_09_118
119,Boat Trailer,626,2022,JET SKI,Black,2022-03-19,102,Owner119,price_119,Engine_119,License_119,Dim_01_119,Dim_02_119,Dim_03_119,Dim_04_119,Dim_05_119,Dim_06_119,Dim_07_119,Dim_08_119,Dim_09_119
120,Trailer,623,2022,VULCAN,Silver,2022-03-04,102,Owner120,price_120,Engine_120,License_120,Dim_01_120,Dim_02_120,Dim_03_120,Dim_04_120,Dim_05_120,Dim_06_120,Dim_07_120,Dim_08_120,Dim_09_120
121,Boat Trailer,549,1989,EZ LOADER STABI CRAF,Grey,2021-10-12,114,Owner121,price_121,Engine_121,License_121,Dim_01_121,Dim_02_121,Dim_03_121,Dim_04_121,Dim_05_121,Dim_06_121,Dim_07_121,Dim_08_121,Dim_09_121
122,Boat Trailer,623,2017,MCLAY,Silver,2022-03-19,105,Owner122,price_122,Engine_122,License_122,Dim_01_122,Dim_02_122,Dim_03_122,Dim_04_122,Dim_05_122,Dim_06_122,Dim_07_122,Dim_08_122,Dim_09_122
123,Trailer,623,2019,ENSOL TANKER,Silver,2022-02-28,108,Owner123,price_123,Engine_123,License_123,Dim_01_123,Dim_02_123,Dim_03_123,Dim_04_123,Dim_05_123,Dim_06_123,Dim_07_123,Dim_08_123,Dim_09_123
124,Roadbike,561,2008,EX,Red,2022-04-02,102,Owner124,price_124,Engine_124,License_124,Dim_01_124,Dim_02_124,Dim_03_124,Dim_04_124,Dim_05_124,Dim_06_124,Dim_07_124,Dim_08_124,Dim_09_124
125,Moped,585,2008,HYOSUNG SB49M,Red,2022-01-29,102,Owner125,price_125,Engine_125,License_125,Dim_01_125,Dim_02_125,Dim_03_125,Dim_04_125,Dim_05_125,Dim_06_125,Dim_07_125,Dim_08_125,Dim_09_125
126,Trailer,623,1996,BRIFORD,Grey,2022-03-13,114,Owner126,price_126,Engine_126,License_126,Dim_01_126,Dim_02_126,Dim_03_126,Dim_04_126,Dim_05_126,Dim_06_126,Dim_07_126,Dim_08_126,Dim_09_126
127,Boat Trailer,623,2000,REID,Silver,2022-02-03,102,Owner127,price_127,Engine_127,License_127,Dim_01_127,Dim_02_127,Dim_03_127,Dim_04_127,Dim_05_127,Dim_06_127,Dim_07_127,Dim_08_127,Dim_09_127
128,Boat Trailer,549,1994,15X7,White,2022-01-01,114,Owner128,price_128,Engine_128,License_128,Dim_01_128,Dim_02_128,Dim_03_128,Dim_04_128,Dim_05_128,Dim_06_128,Dim_07_128,Dim_08_128,Dim_09_128
129,Trailer,623,1998,KEA,Grey,2021-11-16,111,Owner129,price_129,Engine_129,License_129,Dim_01_129,Dim_02_129,Dim_03_129,Dim_04_129,Dim_05_129,Dim_06_129,Dim_07_129,Dim_08_129,Dim_09_129
130,Trailer,623,2019,ROADCHIEF,Grey,2022-01-20,101,Owner130,price_130,Engine_130,License_130,Dim_01_130,Dim_02_130,Dim_03_130,Dim_04_130,Dim_05_130,Dim_06_130,Dim_07_130,Dim_08_130,Dim_09_130
131,Roadbike,565,2002,EXC,Orange,2022-02-13,101,Owner131,price_131,Engine_131,License_131,Dim_01_131,Dim_02_131,Dim_03_131,Dim_04_131,Dim_05_131,Dim_06_131,Dim_07_131,Dim_08_131,Dim_09_131
132,Trailer,623,2019,JOBMATE,Silver,2022-03-13,104,Owner132,price_132,Engine_132,License_132,Dim_01_132,Dim_02_132,Dim_03_132,Dim_04_132,Dim_05_132,Dim_06_132,Dim_07_132,Dim_08_132,Dim_09_132
133,Trailer,623,2022,ENSOL TANKER,Silver,2022-04-01,108,Owner133,price_133,Engine_133,License_133,Dim_01_133,Dim_02_133,Dim_03_133,Dim_04_133,Dim_05_133,Dim_06_133,Dim_07_133,Dim_08_133,Dim_09_133
134,Trailer,623,2019,BRAKED TANDEM,Silver,2021-12-17,104,Owner134,price_134,Engine_134,License_134,Dim_01_134,Dim_02_134,Dim_03_134,Dim_04_134,Dim_05_134,Dim_06_134,Dim_07_134,Dim_08_134,Dim_09_134
135,Trailer,623,1980,HARENG,Grey,2021-12-31,103,Owner135,price_135,Engine_135,License_135,Dim_01_135,Dim_02_135,Dim_03_135,Dim_04_135,Dim_05_135,Dim_06_135,Dim_07_135,Dim_08_135,Dim_09_135
136,Trailer,623,2019,HOMEBUILT,Silver,2022-03-13,115,Owner136,price_136,Engine_136,License_136,Dim_01_136,Dim_02_136,Dim_03_136,Dim_04_136,Dim_05_136,Dim_06_136,Dim_07_136,Dim_08_136,Dim_09_136
137,Trailer,616,2019,DOMESTIC TRAILER,Silver,2021-10-29,102,Owner137,price_137,Engine_137,License_137,Dim_01_137,Dim_02_137,Dim_03_137,Dim_04_137,Dim_05_137,Dim_06_137,Dim_07_137,Dim_08_137,Dim_09_137
138,Trailer,623,1962,HOMEMADE,Green,2022-02-16,114,Owner138,price_138,Engine_138,License_138,Dim_01_138,Dim_02_138,Dim_03_138,Dim_04_138,Dim_05_138,Dim_06_138,Dim_07_138,Dim_08_138,Dim_09_138
139,Trailer,623,1997,SPACEE 2000,White,2021-11-16,107,Owner139,price_139,Engine_139,License_139,Dim_01_139,Dim_02_139,Dim_03_139,Dim_04_139,Dim_05_139,Dim_06_139,Dim_07_139,Dim_08_139,Dim_09_139
140,Trailer,514,2018,8X4 TANDEM TIPPER,Silver,2022-03-18,114,Owner140,price_140,Engine_140,License_140,Dim_01_140,Dim_02_140,Dim_03_140,Dim_04_140,Dim_05_140,Dim_06_140,Dim_07_140,Dim_08_140,Dim_09_140
141,Trailer,538,2019,BRENT SMITH TRAILERS,Silver,2021-12-30,109,Owner141,price_141,Engine_141,License_141,Dim_01_141,Dim_02_141,Dim_03_141,Dim_04_141,Dim_05_141,Dim_06_141,Dim_07_141,Dim_08_141,Dim_09_141
142,Trailer,623,2019,TASMAN8X5TB,Silver,2021-10-10,111,Owner142,price_142,Engine_142,License_142,Dim_01_142,Dim_02_142,Dim_03_142,Dim_04_142,Dim_05_142,Dim_06_142,Dim_07_142,Dim_08_142,Dim_09_142
143,Boat Trailer,623,2019,MAKZ,Silver,2021-12-14,109,Owner143,price_143,Engine_143,License_143,Dim_01_143,Dim_02_143,Dim_03_143,Dim_04_143,Dim_05_143,Dim_06_143,Dim_07_143,Dim_08_143,Dim_09_143
144,Trailer,595,2019,ENCLOSED TRAILER,Silver,2021-10-19,102,Owner144,price_144,Engine_144,License_144,Dim_01_144,Dim_02_144,Dim_03_144,Dim_04_144,Dim_05_144,Dim_06_144,Dim_07_144,Dim_08_144,Dim_09_144
145,Trailer,623,2019,ELITE 8X4,Silver,2022-02-28,114,Owner145,price_145,Engine_145,License_145,Dim_01_145,Dim_02_145,Dim_03_145,Dim_04_145,Dim_05_145,Dim_06_145,Dim_07_145,Dim_08_145,Dim_09_145
146,Trailer - Heavy,623,2019,TRANSPORTER,Silver,2021-12-27,105,Owner146,price_146,Engine_146,License_146,Dim_01_146,Dim_02_146,Dim_03_146,Dim_04_146,Dim_05_146,Dim_06_146,Dim_07_146,Dim_08_146,Dim_09_146
147,Trailer,623,2019,DOMESTIC,Grey,2022-03-09,102,Owner147,price_147,Engine_147,License_147,Dim_01_147,Dim_02_147,Dim_03_147,Dim_04_147,Dim_05_147,Dim_06_147,Dim_07_147,Dim_08_147,Dim_09_147
148,Trailer,538,2015,DOMESTIC TRAILER,Silver,2022-03-21,101,Owner148,price_148,Engine_148,License_148,Dim_01_148,Dim_02_148,Dim_03_148,Dim_04_148,Dim_05_148,Dim_06_148,Dim_07_148,Dim_08_148,Dim_09_148
149,Trailer - Heavy,514,2015,TRAILER 8X4,Silver,2021-12-08,102,Owner149,price_149,Engine_149,License_149,Dim_01_149,Dim_02_149,Dim_03_149,Dim_04_149,Dim_05_149,Dim_06_149,Dim_07_149,Dim_08_149,Dim_09_149
150,Caravan,519,2008,XPLORE 452,White,2021-12-26,104,Owner150,price_150,Engine_150,License_150,Dim_01_150,Dim_02_150,Dim_03_150,Dim_04_150,Dim_05_150,Dim_06_150,Dim_07_150,Dim_08_150,Dim_09_150
151,Trailer,595,2015,BRAKED TANDEM,Silver,2022-02-18,103,Owner151,price_151,Engine_151,License_151,Dim_01_151,Dim_02_151,Dim_03_151,Dim_04_151,Dim_05_151,Dim_06_151,Dim_07_151,Dim_08_151,Dim_09_151
152,Trailer,623,2015,HOBBS,Silver,2021-11-12,105,Owner152,price_152,Engine_152,License_152,Dim_01_152,Dim_02_152,Dim_03_152,Dim_04_152,Dim_05_152,Dim_06_152,Dim_07_152,Dim_08_152,Dim_09_152
153,Trailer,623,2015,WILPRO,Silver,2021-11-22,104,Owner153,price_153,Engine_153,License_153,Dim_01_153,Dim_02_153,Dim_03_153,Dim_04_153,Dim_05_153,Dim_06_153,Dim_07_153,Dim_08_153,Dim_09_153
154,Trailer - Heavy,514,2015,TRAILER,Silver,2022-01-24,102,Owner154,price_154,Engine_154,License_154,Dim_01_154,Dim_02_154,Dim_03_154,Dim_04_154,Dim_05_154,Dim_06_154,Dim_07_154,Dim_08_154,Dim_09_154
155,Trailer - Heavy,514,2015,TRAILER,Silver,2022-03-08,102,Owner155,price_155,Engine_155,License_155,Dim_01_155,Dim_02_155,Dim_03_155,Dim_04_155,Dim_05_155,Dim_06_155,Dim_07_155,Dim_08_155,Dim_09_155
156,Trailer - Heavy,514,2015,OTHER COMMERCIAL TRA,Silver,2022-01-06,114,Owner156,price_156,Engine_156,License_156,Dim_01_156,Dim_02_156,Dim_03_156,Dim_04_156,Dim_05_156,Dim_06_156,Dim_07_156,Dim_08_156,Dim_09_156
157,Trailer,623,2015,SINGLE AXLE 7X4,Silver,2022-02-19,114,Owner157,price_157,Engine_157,License_157,Dim_01_157,Dim_02_157,Dim_03_157,Dim_04_157,Dim_05_157,Dim_06_157,Dim_07_157,Dim_08_157,Dim_09_157
158,Caravan,606,2007,ALPINE  4T2A,White,2022-01-29,109,Owner158,price_158,Engine_158,License_158,Dim_01_158,Dim_02_158,Dim_03_158,Dim_04_158,Dim_05_158,Dim_06_158,Dim_07_158,Dim_08_158,Dim_09_158
159,Trailer,623,2015,FACTORY BUILT,Silver,2022-01-10,106,Owner159,price_159,Engine_159,License_159,Dim_01_159,Dim_02_159,Dim_03_159,Dim_04_159,Dim_05_159,Dim_06_159,Dim_07_159,Dim_08_159,Dim_09_159
160,Saloon,587,1989,SKYLINE,Blue,2022-02-03,109,Owner160,price_160,Engine_160,License_160,Dim_01_160,Dim_02_160,Dim_03_160,Dim_04_160,Dim_05_160,Dim_06_160,Dim_07_160,Dim_08_160,Dim_09_160
161,Boat Trailer,623,2015,YAMAHA VXR,Silver,2021-11-10,114,Owner161,price_161,Engine_161,License_161,Dim_01_161,Dim_02_161,Dim_03_161,Dim_04_161,Dim_05_161,Dim_06_161,Dim_07_161,Dim_08_161,Dim_09_161
162,Trailer - Heavy,514,2015,TRAILER,Silver,2021-10-12,109,Owner162,price_162,Engine_162,License_162,Dim_01_162,Dim_02_162,Dim_03_162,Dim_04_162,Dim_05_162,Dim_06_162,Dim_07_162,Dim_08_162,Dim_09_162
163,Trailer,623,2015,ROADLINE,Silver,2021-10-30,101,Owner163,price_163,Engine_163,License_163,Dim_01_163,Dim_02_163,Dim_03_163,Dim_04_163,Dim_05_163,Dim_06_163,Dim_07_163,Dim_08_163,Dim_09_163
164,Trailer,623,2015,TRAYLA,Silver,2022-01-13,109,Owner164,price_164,Engine_164,License_164,Dim_01_164,Dim_02_164,Dim_03_164,Dim_04_164,Dim_05_164,Dim_06_164,Dim_07_164,Dim_08_164,Dim_09_164
165,Trailer - Heavy,514,2015,TRAILER,Silver,2021-12-31,103,Owner165,price_165,Engine_165,License_165,Dim_01_165,Dim_02_165,Dim_03_165,Dim_04_165,Dim_05_165,Dim_06_165,Dim_07_165,Dim_08_165,Dim_09_165
166,Trailer - Heavy,514,2015,TRAILER,Silver,2021-12-08,102,Owner166,price_166,Engine_166,License_166,Dim_01_166,Dim_02_166,Dim_03_166,Dim_04_166,Dim_05_166,Dim_06_166,Dim_07_166,Dim_08_166,Dim_09_166
167,Caravan,525,1972,HALF VISTA,Red,2022-03-16,104,Owner167,price_167,Engine_167,License_167,Dim_01_167,Dim_02_167,Dim_03_167,Dim_04_167,Dim_05_167,Dim_06_167,Dim_07_167,Dim_08_167,Dim_09_167
168,Trailer - Heavy,623,2015,CANTERBURY FABRICAT,White,2022-03-08,107,Owner168,price_168,Engine_168,License_168,Dim_01_168,Dim_02_168,Dim_03_168,Dim_04_168,Dim_05_168,Dim_06_168,Dim_07_168,Dim_08_168,Dim_09_168
169,Trailer,623,2015,4.5M FLATDECK,Silver,2022-01-28,103,Owner169,price_169,Engine_169,License_169,Dim_01_169,Dim_02_169,Dim_03_169,Dim_04_169,Dim_05_169,Dim_06_169,Dim_07_169,Dim_08_169,Dim_09_169
170,Trail Bike,565,2020,SFX,Orange,2021-11-08,114,Owner170,price_170,Engine_170,License_170,Dim_01_170,Dim_02_170,Dim_03_170,Dim_04_170,Dim_05_170,Dim_06_170,Dim_07_170,Dim_08_170,Dim_09_170
171,Trailer,623,2016,ELITE 8X4,Silver,2022-03-30,114,Owner171,price_171,Engine_171,License_171,Dim_01_171,Dim_02_171,Dim_03_171,Dim_04_171,Dim_05_171,Dim_06_171,Dim_07_171,Dim_08_171,Dim_09_171
172,Trailer,623,2019,ROADCHIEF 8X5,Silver,2022-03-24,115,Owner172,price_172,Engine_172,License_172,Dim_01_172,Dim_02_172,Dim_03_172,Dim_04_172,Dim_05_172,Dim_06_172,Dim_07_172,Dim_08_172,Dim_09_172
173,Trailer,623,1998,LOCAL,Silver,2021-12-25,107,Owner173,price_173,Engine_173,License_173,Dim_01_173,Dim_02_173,Dim_03_173,Dim_04_173,Dim_05_173,Dim_06_173,Dim_07_173,Dim_08_173,Dim_09_173
174,Boat Trailer,623,2012,BOAT,Silver,2021-12-22,102,Owner174,price_174,Engine_174,License_174,Dim_01_174,Dim_02_174,Dim_03_174,Dim_04_174,Dim_05_174,Dim_06_174,Dim_07_174,Dim_08_174,Dim_09_174
175,Trailer - Heavy,623,2019,MM INDUSTRIES,Silver,2021-10-11,102,Owner175,price_175,Engine_175,License_175,Dim_01_175,Dim_02_175,Dim_03_175,Dim_04_175,Dim_05_175,Dim_06_175,Dim_07_175,Dim_08_175,Dim_09_175
176,Trailer,562,2019,KC85E,Silver,2022-04-01,104,Owner176,price_176,Engine_176,License_176,Dim_01_176,Dim_02_176,Dim_03_176,Dim_04_176,Dim_05_176,Dim_06_176,Dim_07_176,Dim_08_176,Dim_09_176
177,Trailer,562,2019,KC106AB,Silver,2022-03-29,103,Owner177,price_177,Engine_177,License_177,Dim_01_177,Dim_02_177,Dim_03_177,Dim_04_177,Dim_05_177,Dim_06_177,Dim_07_177,Dim_08_177,Dim_09_177
178,Boat Trailer,623,2019,BOAT TRAILER,Silver,2022-02-12,102,Owner178,price_178,Engine_178,License_178,Dim_01_178,Dim_02_178,Dim_03_178,Dim_04_178,Dim_05_178,Dim_06_178,Dim_07_178,Dim_08_178,Dim_09_178
179,Trailer - Heavy,562,2019,CAGE,Silver,2021-11-24,103,Owner179,price_179,Engine_179,License_179,Dim_01_179,Dim_02_179,Dim_03_179,Dim_04_179,Dim_05_179,Dim_06_179,Dim_07_179,Dim_08_179,Dim_09_179
180,Moped,629,1963,SPORTIQUE,Cream,2021-12-07,115,Owner180,price_180,Engine_180,License_180,Dim_01_180,Dim_02_180,Dim_03_180,Dim_04_180,Dim_05_180,Dim_06_180,Dim_07_180,Dim_08_180,Dim_09_180
181,Trailer,514,2019,5X4,Silver,2021-11-02,114,Owner181,price_181,Engine_181,License_181,Dim_01_181,Dim_02_181,Dim_03_181,Dim_04_181,Dim_05_181,Dim_06_181,Dim_07_181,Dim_08_181,Dim_09_181
182,Trailer,623,2019,CTDIG,Silver,2021-11-22,104,Owner182,price_182,Engine_182,License_182,Dim_01_182,Dim_02_182,Dim_03_182,Dim_04_182,Dim_05_182,Dim_06_182,Dim_07_182,Dim_08_182,Dim_09_182
183,Roadbike,611,2005,DR-Z400,Yellow,2021-10-12,114,Owner183,price_183,Engine_183,License_183,Dim_01_183,Dim_02_183,Dim_03_183,Dim_04_183,Dim_05_183,Dim_06_183,Dim_07_183,Dim_08_183,Dim_09_183
184,Trailer,599,2019,DOMESTIC TRAILER,Grey,2021-10-28,101,Owner184,price_184,Engine_184,License_184,Dim_01_184,Dim_02_184,Dim_03_184,Dim_04_184,Dim_05_184,Dim_06_184,Dim_07_184,Dim_08_184,Dim_09_184
185,Trailer,549,1990,TRAILER,Blue,2022-03-19,109,Owner185,price_185,Engine_185,License_185,Dim_01_185,Dim_02_185,Dim_03_185,Dim_04_185,Dim_05_185,Dim_06_185,Dim_07_185,Dim_08_185,Dim_09_185
186,Trailer,623,1981,HOMEMADE,Grey,2022-02-16,102,Owner186,price_186,Engine_186,License_186,Dim_01_186,Dim_02_186,Dim_03_186,Dim_04_186,Dim_05_186,Dim_06_186,Dim_07_186,Dim_08_186,Dim_09_186
187,Trailer,623,2019,TRAYLA,Silver,2022-02-04,106,Owner187,price_187,Engine_187,License_187,Dim_01_187,Dim_02_187,Dim_03_187,Dim_04_187,Dim_05_187,Dim_06_187,Dim_07_187,Dim_08_187,Dim_09_187
188,Boat Trailer,513,2019,357J,Silver,2021-12-16,102,Owner188,price_188,Engine_188,License_188,Dim_01_188,Dim_02_188,Dim_03_188,Dim_04_188,Dim_05_188,Dim_06_188,Dim_07_188,Dim_08_188,Dim_09_188
189,Trailer,623,2019,SMASH PALACE,Silver,2022-03-07,114,Owner189,price_189,Engine_189,License_189,Dim_01_189,Dim_02_189,Dim_03_189,Dim_04_189,Dim_05_189,Dim_06_189,Dim_07_189,Dim_08_189,Dim_09_189
190,Trailer,623,1996,BRIFORD 5X4 SHUTTLE,White,2021-10-31,114,Owner190,price_190,Engine_190,License_190,Dim_01_190,Dim_02_190,Dim_03_190,Dim_04_190,Dim_05_190,Dim_06_190,Dim_07_190,Dim_08_190,Dim_09_190
191,Trailer,623,2019,DIAMOND,Silver,2022-01-19,106,Owner191,price_191,Engine_191,License_191,Dim_01_191,Dim_02_191,Dim_03_191,Dim_04_191,Dim_05_191,Dim_06_191,Dim_07_191,Dim_08_191,Dim_09_191
192,Trailer,562,2019,K844XA,Silver,2022-04-02,103,Owner192,price_192,Engine_192,License_192,Dim_01_192,Dim_02_192,Dim_03_192,Dim_04_192,Dim_05_192,Dim_06_192,Dim_07_192,Dim_08_192,Dim_09_192
193,Trailer,623,2019,TUFF,Silver,2021-11-01,102,Owner193,price_193,Engine_193,License_193,Dim_01_193,Dim_02_193,Dim_03_193,Dim_04_193,Dim_05_193,Dim_06_193,Dim_07_193,Dim_08_193,Dim_09_193
194,Caravan,623,2006,DMW,White,2021-12-07,102,Owner194,price_194,Engine_194,License_194,Dim_01_194,Dim_02_194,Dim_03_194,Dim_04_194,Dim_05_194,Dim_06_194,Dim_07_194,Dim_08_194,Dim_09_194
195,Trailer - Heavy,514,2015,TRAILER,Silver,2022-03-08,102,Owner195,price_195,Engine_195,License_195,Dim_01_195,Dim_02_195,Dim_03_195,Dim_04_195,Dim_05_195,Dim_06_195,Dim_07_195,Dim_08_195,Dim_09_195
196,Trailer,623,1979,HOMEMADE,Green,2021-12-02,114,Owner196,price_196,Engine_196,License_196,Dim_01_196,Dim_02_196,Dim_03_196,Dim_04_196,Dim_05_196,Dim_06_196,Dim_07_196,Dim_08_196,Dim_09_196
197,Trailer - Heavy,623,2019,CABLE DRUM,Silver,2022-03-13,111,Owner197,price_197,Engine_197,License_197,Dim_01_197,Dim_02_197,Dim_03_197,Dim_04_197,Dim_05_197,Dim_06_197,Dim_07_197,Dim_08_197,Dim_09_197
198,Trailer,623,1999,LOCAL,Silver,2022-02-02,102,Owner198,price_198,Engine_198,License_198,Dim_01_198,Dim_02_198,Dim_03_198,Dim_04_198,Dim_05_198,Dim_06_198,Dim_07_198,Dim_08_198,Dim_09_198
199,Trailer,623,1998,KING,Silver,2022-02-19,106,Owner199,price_199,Engine_199,License_199,Dim_01_199,Dim_02_199,Dim_03_199,Dim_04_199,Dim_05_199,Dim_06_199,Dim_07_199,Dim_08_199,Dim_09_199
200,Trailer,623,2001,HOME BUILT,Grey,2021-10-14,115,Owner200,price_200,Engine_200,License_200,Dim_01_200,Dim_02_200,Dim_03_200,Dim_04_200,Dim_05_200,Dim_06_200,Dim_07_200,Dim_08_200,Dim_09_200
201,Trailer - Heavy,623,2019,IFOR WILLIAMS,Silver,2022-01-07,101,Owner201,price_201,Engine_201,License_201,Dim_01_201,Dim_02_201,Dim_03_201,Dim_04_201,Dim_05_201,Dim_06_201,Dim_07_201,Dim_08_201,Dim_09_201
202,Trailer,623,1977,LOCAL,Orange,2021-10-25,104,Owner202,price_202,Engine_202,License_202,Dim_01_202,Dim_02_202,Dim_03_202,Dim_04_202,Dim_05_202,Dim_06_202,Dim_07_202,Dim_08_202,Dim_09_202
203,Roadbike,625,2004,SPEEDTRIPLE,Red,2022-02-10,108,Owner203,price_203,Engine_203,License_203,Dim_01_203,Dim_02_203,Dim_03_203,Dim_04_203,Dim_05_203,Dim_06_203,Dim_07_203,Dim_08_203,Dim_09_203
204,Trailer,623,2019,DOLY,Grey,2021-11-29,106,Owner204,price_204,Engine_204,License_204,Dim_01_204,Dim_02_204,Dim_03_204,Dim_04_204,Dim_05_204,Dim_06_204,Dim_07_204,Dim_08_204,Dim_09_204
205,Trailer,623,2019,SINGLE AXLE,Grey,2021-12-15,114,Owner205,price_205,Engine_205,License_205,Dim_01_205,Dim_02_205,Dim_03_205,Dim_04_205,Dim_05_205,Dim_06_205,Dim_07_205,Dim_08_205,Dim_09_205
206,Roadbike,611,2005,GN250,Black,2022-04-02,102,Owner206,price_206,Engine_206,License_206,Dim_01_206,Dim_02_206,Dim_03_206,Dim_04_206,Dim_05_206,Dim_06_206,Dim_07_206,Dim_08_206,Dim_09_206
207,Roadbike,550,1985,XL250,White,2022-03-27,109,Owner207,price_207,Engine_207,License_207,Dim_01_207,Dim_02_207,Dim_03_207,Dim_04_207,Dim_05_207,Dim_06_207,Dim_07_207,Dim_08_207,Dim_09_207
208,Trailer,623,2019,ROOFLINE,Grey,2022-02-14,111,Owner208,price_208,Engine_208,License_208,Dim_01_208,Dim_02_208,Dim_03_208,Dim_04_208,Dim_05_208,Dim_06_208,Dim_07_208,Dim_08_208,Dim_09_208
209,Trailer,623,2019,T D ENGINEERING,Silver,2022-03-17,107,Owner209,price_209,Engine_209,License_209,Dim_01_209,Dim_02_209,Dim_03_209,Dim_04_209,Dim_05_209,Dim_06_209,Dim_07_209,Dim_08_209,Dim_09_209
210,Trailer,623,2015,TRADETESTED 7 X 4,Silver,2021-10-12,102,Owner210,price_210,Engine_210,License_210,Dim_01_210,Dim_02_210,Dim_03_210,Dim_04_210,Dim_05_210,Dim_06_210,Dim_07_210,Dim_08_210,Dim_09_210
211,Trailer,623,2015,VULCAN,Silver,2021-11-01,102,Owner211,price_211,Engine_211,License_211,Dim_01_211,Dim_02_211,Dim_03_211,Dim_04_211,Dim_05_211,Dim_06_211,Dim_07_211,Dim_08_211,Dim_09_211
212,Trailer,623,2016,HOME MADE,Grey,2022-03-01,109,Owner212,price_212,Engine_212,License_212,Dim_01_212,Dim_02_212,Dim_03_212,Dim_04_212,Dim_05_212,Dim_06_212,Dim_07_212,Dim_08_212,Dim_09_212
213,Caravan,504,1976,CARAVAN,White,2021-12-01,102,Owner213,price_213,Engine_213,License_213,Dim_01_213,Dim_02_213,Dim_03_213,Dim_04_213,Dim_05_213,Dim_06_213,Dim_07_213,Dim_08_213,Dim_09_213
214,Trailer - Heavy,597,2015,TRAILER,Silver,2021-10-11,102,Owner214,price_214,Engine_214,License_214,Dim_01_214,Dim_02_214,Dim_03_214,Dim_04_214,Dim_05_214,Dim_06_214,Dim_07_214,Dim_08_214,Dim_09_214
215,Trailer,572,2015,DOMESTIC TRAILER,Silver,2022-04-03,115,Owner215,price_215,Engine_215,License_215,Dim_01_215,Dim_02_215,Dim_03_215,Dim_04_215,Dim_05_215,Dim_06_215,Dim_07_215,Dim_08_215,Dim_09_215
216,Trailer,514,2008,TRAILER 8X4,Silver,2022-02-10,102,Owner216,price_216,Engine_216,License_216,Dim_01_216,Dim_02_216,Dim_03_216,Dim_04_216,Dim_05_216,Dim_06_216,Dim_07_216,Dim_08_216,Dim_09_216
217,Trailer - Heavy,623,1985,SLOAN,Blue,2022-02-22,103,Owner217,price_217,Engine_217,License_217,Dim_01_217,Dim_02_217,Dim_03_217,Dim_04_217,Dim_05_217,Dim_06_217,Dim_07_217,Dim_08_217,Dim_09_217
218,Trailer,616,2015,AK,Silver,2021-12-23,102,Owner218,price_218,Engine_218,License_218,Dim_01_218,Dim_02_218,Dim_03_218,Dim_04_218,Dim_05_218,Dim_06_218,Dim_07_218,Dim_08_218,Dim_09_218
219,Trailer,623,2002,HOMEBUILT,Grey,2022-01-31,114,Owner219,price_219,Engine_219,License_219,Dim_01_219,Dim_02_219,Dim_03_219,Dim_04_219,Dim_05_219,Dim_06_219,Dim_07_219,Dim_08_219,Dim_09_219
220,Trailer,623,2016,DOMESTIC,Silver,2021-11-22,101,Owner220,price_220,Engine_220,License_220,Dim_01_220,Dim_02_220,Dim_03_220,Dim_04_220,Dim_05_220,Dim_06_220,Dim_07_220,Dim_08_220,Dim_09_220
